memory_free;r_a1;r_a2
0;0;0
32661504;0;0
34156544;0;0
34541568;0;0
35573760;0;0
36130816;0;0
36257792;0;0
36225024;0;0
36319232;0;0
36352000;0;0
37715968;0;0
37969920;0;0
38674432;0;0
38674432;0;0
38674432;0;0
38674432;0;0
38641664;0;0
38641664;0;0
38641664;0;0
38641664;0;0
38801408;0;0
38735872;0;0
38768640;0;0
38735872;0;0
39718912;0;0
39370752;0;0
39370752;0;0
39337984;0;0
39305216;0;0
39370752;0;0
39337984;0;0
39305216;0;0
39399424;0;0
39464960;0;0
39432192;0;0
39399424;0;0
39780352;0;0
39944192;0;0
39944192;0;0
39944192;0;0
39874560;0;0
40071168;0;0
40038400;0;0
39657472;0;0
39624704;0;0
39657472;0;0
39624704;0;0
39624704;0;0
40005632;0;0
40005632;0;0
39940096;1;0
39972864;1;0
39940096;1;0
40005632;1;0
39972864;1;0
39907328;1;0
40230912;1;0
40230912;1;0
40165376;1;0
40198144;1;0
40419328;1;0
40419328;1;0
40202240;1;0
40124416;1;0
40189952;1;0
40124416;1;0
40124416;1;0
40157184;1;0
40599552;1;0
40599552;1;0
40632320;1;0
38572032;1;0
38535168;1;0
38535168;1;0
38699008;1;0
39297024;1;0
39899136;1;0
39931904;1;0
40095744;1;0
40095744;1;0
40062976;1;0
40062976;1;0
40189952;1;0
40972288;1;0
40972288;1;0
40972288;1;0
40812544;1;0
40812544;1;0
40845312;1;0
40779776;1;0
40747008;1;0
40747008;1;0
40747008;1;0
40906752;1;0
40841216;1;0
40808448;1;0
40841216;1;0
41132032;1;0
41132032;1;0
41099264;1;0
40845312;1;0
40845312;1;0
40845312;1;0
40812544;1;0
40845312;1;0
41066496;1;0
41033728;1;0
41066496;1;0
41033728;1;0
41033728;1;0
41000960;1;1
41033728;1;1
41000960;1;1
41033728;1;1
40873984;1;1
40841216;1;1
40873984;1;1
40935424;1;1
40935424;1;1
41132032;1;1
41099264;1;1
41385984;1;1
41320448;1;1
41385984;1;1
41353216;1;1
41480192;1;1
41447424;1;1
41512960;1;1
41099264;1;1
41066496;1;1
41132032;1;1
41099264;1;1
41066496;1;1
41447424;1;1
41447424;1;1
41447424;1;1
41414656;1;1
41033728;1;1
41033728;1;1
41000960;1;1
41000960;1;1
41033728;1;1
41033728;1;1
41033728;1;1
41398272;1;1
41349120;1;1
41381888;1;1
41000960;1;1
40968192;1;1
41000960;1;1
40935424;1;1
40935424;1;1
41639936;1;1
41443328;1;1
41607168;1;1
41639936;1;1
41226240;1;1
41226240;1;1
41193472;1;1
41193472;1;1
41193472;1;1
41193472;1;1
41193472;1;1
41193472;1;1
41160704;1;1
41193472;1;1
41160704;1;1
41160704;1;1
41668608;1;1
41635840;1;1
41603072;2;1
41635840;2;1
41603072;2;1
41603072;2;1
41316352;2;1
41869312;2;1
41902080;2;1
41902080;2;1
41836544;2;1
41803776;2;1
42123264;2;1
42090496;2;1
42057728;2;1
42057728;2;1
42024960;2;1
42057728;2;1
42024960;2;1
42024960;2;1
42246144;2;1
42246144;2;1
42246144;2;1
42409984;2;1
41869312;2;1
41902080;2;1
41902080;2;1
41902080;2;1
42029056;2;1
41963520;2;1
41963520;2;1
41963520;2;1
42184704;2;1
42184704;2;1
41930752;2;1
41930752;2;1
41897984;2;1
41897984;2;1
41897984;2;1
41897984;2;1
42151936;2;1
42151936;2;1
42119168;2;1
41832448;2;1
41996288;2;1
42029056;2;1
41996288;2;1
42029056;2;1
42217472;2;1
42217472;2;1
42217472;2;1
42217472;2;1
42184704;2;1
42217472;2;1
42184704;2;1
42184704;2;1
42311680;2;1
41897984;2;1
41897984;2;1
41897984;2;1
41865216;2;1
41865216;2;1
41832448;2;2
41865216;2;2
41832448;2;2
42246144;2;2
42213376;2;2
42409984;2;2
42029056;2;2
41996288;2;2
42029056;2;2
41996288;2;2
41996288;2;2
42409984;2;2
42377216;2;2
42377216;2;2
42377216;2;2
41963520;2;2
41963520;2;2
41897984;2;2
41930752;2;2
41897984;2;2
41865216;2;2
41865216;2;2
41832448;2;2
42283008;2;2
42283008;2;2
42283008;2;2
42283008;2;2
42250240;2;2
42250240;2;2
42250240;2;2
42184704;2;2
42471424;2;2
42471424;2;2
42405888;2;2
42471424;2;2
42438656;2;2
42471424;2;2
42438656;2;2
42405888;2;2
42373120;2;2
42373120;2;2
42340352;2;2
42405888;2;2
42213376;2;2
42442752;2;2
42409984;2;2
42377216;2;2
42123264;2;2
42123264;2;2
42156032;2;2
42123264;2;2
42090496;2;2
42156032;2;2
42090496;2;2
42090496;2;2
42311680;2;2
42311680;2;2
42311680;2;2
42278912;2;2
42278912;2;2
42246144;3;2
41992192;3;2
42008576;3;2
41992192;3;2
41992192;3;2
41992192;3;2
42299392;3;2
42283008;3;2
42250240;3;2
42250240;3;2
42377216;3;2
42409984;3;2
42344448;3;2
42344448;3;2
42520576;3;2
42471424;3;2
42438656;3;2
42438656;3;2
42438656;3;2
42438656;3;2
42057728;3;2
42057728;3;2
42184704;3;2
42151936;3;2
42151936;3;2
42151936;3;2
42373120;3;2
42405888;3;2
42373120;3;2
42283008;3;2
42283008;3;2
42283008;3;2
42250240;3;2
42250240;3;2
42631168;3;2
42598400;3;2
42631168;3;2
42598400;3;2
42250240;3;2
42217472;3;2
42184704;3;2
42250240;3;2
42250240;3;2
42184704;3;2
42217472;3;2
42184704;3;2
42438656;3;2
42438656;3;2
42151936;3;2
42184704;3;2
42151936;3;2
42151936;3;2
42119168;3;2
42119168;3;2
42500096;3;2
42500096;3;2
42467328;3;2
42663936;3;2
42631168;3;2
42663936;3;2
42631168;3;3
42631168;3;3
42250240;3;3
42217472;3;3
42250240;3;3
42217472;3;3
42217472;3;3
42217472;3;3
42217472;3;3
42217472;3;3
42471424;3;3
42438656;3;3
42311680;3;3
42311680;3;3
42278912;3;3
42311680;3;3
42213376;3;3
42213376;3;3
42536960;3;3
42536960;3;3
42504192;3;3
42377216;3;3
42344448;3;3
42344448;3;3
42377216;3;3
42377216;3;3
42631168;3;3
42631168;3;3
42598400;3;3
42598400;3;3
42725376;3;3
42758144;3;3
42758144;3;3
42692608;3;3
42692608;3;3
42311680;3;3
42311680;3;3
42278912;3;3
42278912;3;3
42278912;3;3
42311680;3;3
42409984;3;3
42409984;3;3
42950656;3;3
42917888;3;3
42409984;3;3
42442752;3;3
42377216;3;3
42377216;3;3
42377216;3;3
42344448;3;3
42758144;3;3
42725376;3;3
42692608;3;3
42438656;3;3
42438656;3;3
42405888;3;3
42405888;3;3
42405888;3;3
42569728;3;3
42536960;4;3
42536960;4;3
42536960;4;3
42663936;4;3
42471424;4;3
42471424;4;3
42504192;4;3
42598400;4;3
42532864;4;3
42565632;4;3
42598400;4;3
42659840;4;3
42659840;4;3
42696704;4;3
42696704;4;3
42729472;4;3
42663936;4;3
42663936;4;3
42663936;4;3
42917888;4;3
42885120;4;3
42917888;4;3
42663936;4;3
42631168;4;3
42598400;4;3
42598400;4;3
42598400;4;3
42852352;4;3
42852352;4;3
42819584;4;3
42819584;4;3
42598400;4;3
42565632;4;3
42598400;4;3
42582016;4;3
42532864;4;3
42565632;4;3
42532864;4;3
42917888;4;3
42950656;4;3
42917888;4;3
42950656;4;3
43425792;4;3
43425792;4;3
43393024;4;3
43425792;4;3
42758144;4;3
42758144;4;3
42758144;4;3
42758144;4;3
42885120;4;3
42885120;4;3
42852352;4;3
42852352;4;3
42819584;4;3
42852352;4;3
42819584;4;3
42819584;4;3
42913792;4;3
42881024;4;3
42913792;4;4
43077632;4;4
43204608;4;4
43204608;4;4
42823680;4;4
42790912;4;4
42790912;4;4
42790912;4;4
42790912;4;4
42758144;4;4
42790912;4;4
42758144;4;4
42790912;4;4
42790912;4;4
42979328;4;4
42979328;4;4
42946560;4;4
42946560;4;4
42692608;4;4
42692608;4;4
42725376;4;4
42692608;4;4
42659840;4;4
42659840;4;4
42659840;4;4
42659840;4;4
42786816;4;4
42823680;4;4
42823680;4;4
42823680;4;4
42790912;4;4
42823680;4;4
42823680;4;4
42823680;4;4
43044864;4;4
43044864;4;4
43044864;4;4
42790912;4;4
42758144;4;4
42790912;4;4
42758144;4;4
42790912;4;4
43139072;4;4
43139072;4;4
43106304;4;4
43139072;4;4
42725376;4;4
42758144;4;4
42725376;4;4
42692608;4;4
42725376;4;4
42692608;4;4
42692608;4;4
42692608;4;4
42819584;4;4
42819584;4;4
42786816;4;4
42786816;4;4
42786816;4;4
42946560;4;4
42913792;5;4
42881024;5;4
43077632;5;4
43204608;5;4
43171840;5;4
43204608;5;4
42758144;5;4
42725376;5;4
42790912;5;4
42758144;5;4
42823680;5;4
43012096;5;4
43044864;5;4
43012096;5;4
42979328;5;4
42733568;5;4
42725376;5;4
42692608;5;4
42692608;5;4
42692608;5;4
42659840;5;4
42692608;5;4
42692608;5;4
42913792;5;4
42913792;5;4
43044864;5;4
43077632;5;4
43077632;5;4
43077632;5;4
43077632;5;4
43077632;5;4
43171840;5;4
43171840;5;4
43171840;5;4
42885120;5;4
42852352;5;4
42852352;5;4
42917888;5;4
42852352;5;4
42819584;5;4
42852352;5;4
42786816;5;4
42786816;5;4
42700800;5;4
42692608;5;4
42692608;5;4
42692608;5;4
42659840;5;4
42659840;5;4
42659840;5;4
42659840;5;4
43008000;5;4
43171840;5;4
42823680;5;4
45846528;5;4
42790912;5;4
42823680;5;4
42790912;5;4
42885120;5;4
42885120;5;4
42917888;5;5
42885120;5;5
42979328;5;5
42979328;5;5
42979328;5;5
43012096;5;5
42946560;5;5
42979328;5;5
42946560;5;5
42979328;5;5
43040768;5;5
43040768;5;5
43008000;5;5
43040768;5;5
43094016;5;5
43008000;5;5
43044864;5;5
43356160;5;5
43388928;5;5
43323392;5;5
43323392;5;5
43323392;5;5
43544576;5;5
43544576;5;5
43544576;5;5
43544576;5;5
43196416;5;5
43163648;5;5
43163648;5;5
43130880;5;5
43290624;5;5
43257856;5;5
43290624;5;5
43225088;5;5
43319296;5;5
43319296;5;5
43515904;5;5
43352064;5;5
43515904;5;5
43483136;5;5
43515904;5;5
43483136;5;5
43610112;5;5
43610112;5;5
43577344;5;5
43196416;5;5
43163648;5;5
43163648;5;5
43196416;5;5
43163648;5;5
43257856;5;5
43257856;5;5
43225088;5;5
43225088;5;5
43352064;5;5
43352064;5;5
43352064;5;5
43352064;5;5
43261952;5;5
43261952;5;5
43261952;6;5
43261952;6;5
43261952;6;5
43229184;6;5
43196416;6;5
43196416;6;5
43737088;6;5
43671552;6;5
43163648;6;5
43130880;6;5
43130880;6;5
43130880;6;5
43098112;6;5
43098112;6;5
43257856;6;5
43225088;6;5
43192320;6;5
43388928;6;5
43642880;6;5
43610112;6;5
43610112;6;5
43642880;6;5
43610112;6;5
43388928;6;5
43356160;6;5
43323392;6;5
43356160;6;5
43323392;6;5
43356160;6;5
43323392;6;5
43323392;6;5
43610112;6;5
43323392;6;5
43290624;6;5
43323392;6;5
43290624;6;5
43323392;6;5
43323392;6;5
43257856;6;5
43671552;6;5
43671552;6;5
43671552;6;5
43638784;6;5
43638784;6;5
43638784;6;5
43606016;6;5
43638784;6;5
43352064;6;5
43319296;6;5
43319296;6;5
43319296;6;5
43515904;6;5
43515904;6;5
43515904;6;5
43483136;6;5
43483136;6;5
43483136;6;5
43483136;6;5
43483136;6;5
43704320;6;5
43737088;6;6
43704320;6;6
43737088;6;6
43671552;6;6
43704320;6;6
43290624;6;6
43290624;6;6
43290624;6;6
43290624;6;6
43290624;6;6
43290624;6;6
43638784;6;6
43638784;6;6
43638784;6;6
43606016;6;6
43384832;6;6
43384832;6;6
43352064;6;6
43352064;6;6
43352064;6;6
43352064;6;6
43352064;6;6
43352064;6;6
43769856;6;6
43388928;6;6
43388928;6;6
43356160;6;6
43388928;6;6
43356160;6;6
43323392;6;6
43704320;6;6
43704320;6;6
43737088;6;6
43704320;6;6
43704320;6;6
43704320;6;6
43671552;6;6
43671552;6;6
43638784;6;6
43638784;6;6
43606016;6;6
43638784;6;6
43638784;6;6
43290624;6;6
43257856;6;6
43257856;6;6
43225088;6;6
43225088;6;6
43388928;6;6
43388928;6;6
43769856;6;6
43737088;6;6
43356160;6;6
43323392;6;6
43356160;6;6
43356160;6;6
43323392;6;6
43356160;6;6
43704320;6;6
43671552;6;6
43638784;6;6
43638784;7;6
43765760;7;6
43798528;7;6
43732992;7;6
43732992;7;6
43515904;7;6
43515904;7;6
43483136;7;6
43483136;7;6
43483136;7;6
43450368;7;6
43417600;7;6
43417600;7;6
43544576;7;6
43544576;7;6
43544576;7;6
43511808;7;6
43892736;7;6
43892736;7;6
43384832;7;6
43384832;7;6
43384832;7;6
43319296;7;6
43483136;7;6
43548672;7;6
43737088;7;6
43737088;7;6
43737088;7;6
43737088;7;6
43737088;7;6
43737088;7;6
43745280;7;6
43712512;7;6
43839488;7;6
43839488;7;6
43839488;7;6
43839488;7;6
43425792;7;6
43425792;7;6
43425792;7;6
43425792;7;6
43425792;7;6
43520000;7;6
43520000;7;6
43520000;7;6
43520000;7;6
43646976;7;6
43581440;7;6
43614208;7;6
43581440;7;6
43741184;7;6
43937792;7;6
43905024;7;6
43872256;7;6
43905024;7;6
43839488;7;6
43839488;7;6
43585536;7;6
43552768;7;6
43552768;7;6
43552768;7;7
43552768;7;7
43773952;7;7
43806720;7;7
43773952;7;7
43806720;7;7
43393024;7;7
43360256;7;7
43360256;7;7
43360256;7;7
43360256;7;7
43360256;7;7
43524096;7;7
43491328;7;7
43778048;7;7
43712512;7;7
43712512;7;7
43712512;7;7
43872256;7;7
43806720;7;7
43872256;7;7
43806720;7;7
43933696;7;7
43900928;7;7
43520000;7;7
43520000;7;7
43487232;7;7
43520000;7;7
43487232;7;7
43487232;7;7
43741184;7;7
43708416;7;7
43708416;7;7
43905024;7;7
43905024;7;7
43872256;7;7
43905024;7;7
43950080;7;7
43905024;7;7
43905024;7;7
43872256;7;7
44093440;7;7
44158976;7;7
43618304;7;7
43552768;7;7
43679744;7;7
43679744;7;7
43646976;7;7
43712512;7;7
43933696;7;7
43900928;7;7
43900928;7;7
43597824;7;7
43552768;7;7
43552768;7;7
